text,anger,fear,joy,love,sadness,surprise,thankfulness,disgust,guilt
Life is beautiful Always look for the good and the lesson in everything #quote my life #mylife #beauty dont be stressed #dontbestressed #healthy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Being lucky is one thing being blessed is another,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My mother always knows best PecMomma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jay Leno makes show #appearance since retir in jimmy fallon #JimmyFallon tonight show #TonightShow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user she made me cry in front of everyone but I love her so much @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
in all things in all seasons with the help of the GOOD Lord! a men #amen and #goodnight,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ok so I am watching surprise i can take it,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sun is shining Beautiful day #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Team luncheon today at work ! #thanksgiving #makeup all smiles #allsmiles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user The Trump Legacy https://t.co/M98W7UqhnV',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid beebe ju,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
People do not come into your life by accident !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user to Got my email See ya tomorrow ! xoxo into the wild on vy rt #IntoTheWildOnVyRT #VIPer early birdie #EarlyBirdie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ready to be off this train and see what @user has got for me at the train station #ohno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wow kentucky ! Just Wow! #Unbelievable,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BestTextMsgs how cool would it be to grow up and tell your kids you married your high school sweetheart true story #truestory,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Sephora got looted. Reminder that Sephora let everyone go at the beginning of the pandemic on a phone call that then en…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user may day Parade can turn an awful morning into a good one,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
per is a family #PerisaFamily emma sap hyre #EmmaSaphyre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#beautiful night So happy for my aunt She had no idea #BIRTHDAYPARTY #tgif good times #goodtimes #famiglia #Scorpio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I feel so blessed at every opportunity that I have to give ? #Honored #Blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"'RT @user ""The failure of the supposed ‘Great Communicator’ to communicate has ensured that Nicola Sturgeon, who has followed much t…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I wish I would ve had another hour with Force tonight Ready to turn up the heat on that routine a little bit more !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user juice Im #grateful for my solo travels to india I learned how to be independent in a foreign land grateful days,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Im so glad God gives direction Because if He didnt lemme tell yuh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
On the last episodes of friends Sad to finish it all again soon Still one of the best comedies,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kanye does nt love Kim and neither love themselves or their daughter they love fame and money more ill society #illsociety,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Gonna kill U! #cat #kitty #funny #fluffy #black #big #eyes #orange cats tag ram #catstagram #cat insta gram #instagram #cute,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
And for #Her #LT #idea #watches #present #woman #Christmas #gift,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
My mother just sent me a text of a phallic looking rock in the middle of a canyon and said Im a National Parks lover now,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
'RT @user This boy had his hands up when an NYPD ofcr pulled his mask down and pepper sprayed him. \u2066@NYPDShea\u2069? Mayor \u2066@BilldeBlasio\u2069…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Ela pls look at Jensen in the first one AND GUESS WHO HE IS LOOKING AT @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I can honestly say I have the best parents ever ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Denny has a lot to say but were not listening,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
for amazing friends that I can study with for hours its all going to be ok Currently enjoying the free snacks #humanities,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I hate when its cold ? insta gram #instagram insta pic #instapic #cold #winter want to stay in my bed #wanttostayinmybed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Morning all Back at it again ! This is gonna be a long day overtime hrs blessed paper chaser #paperchaser,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'@RickyRemedy Def feels like this when seeing all the news about the riots and COVIDhoping justice is served for F… https://t.co/yMjRlIrhgo',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We are for all of our wonderful sponsors for our golf tournament ! We can t wait to tee off on monday !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
becomes her! Thank you @user @user rod a gut z just @user and Glaiza!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
See stars around you #fall #peaceful #cold #wonderful #space #stars #around,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
its a new day,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Just arrived at @user dreams HQ for a eventful and productive day ahead ! #busy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My story was shortlisted for the room magazine fiction contest but I only found out by accident when browsing their site,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
My #goddaughter I missed your birth but Im here for you in #life best friend cousin #bestfriendcousin had a #baby,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I have the world s coolest and most hilarious friends,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'It is ridiculous to see the guidelines for vulnerable persons. Do they even know that India is not US and in joint… https://t.co/DjzDQVG5rW',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The evening satire became a thing of the past lewes bonfire #LewesBonfire,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Timothy for #God gave us a #spirit not of but of #power and and self control #selfcontrol,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Graduation Party bachelor of fine arts #BachelorOfFineArts #Party #Restaurant #Family #Gifts #Cake family #Family,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Did we leave space for the unknown to keep us alive ? #alive? Did we make the right choices for us? Learn our lesson of the day?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
What is your FAVORITE #thanksgiving dish? Were going with apple pie #applepie our chardonnay #chardonnay #grateful #thanks #November,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Obedience flows from grace it does not buy it humble pie #humblepie,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My baby Bella as she approches the bath She is all love for Mommy #cat kitty love #kittylove,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The eyes are the window to the soul #Dreamy #Confused #Hate #Admiration #Guilt #Jealousy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Best night though !,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
JPybas My life just keeps getting better !!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Getting ready for mr mikes bonnyville #mrmikesbonnyville #halloween ! treats for days #treatsfordays #sharing can #can,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Despite long queues complaints on diaspora voting results show that KlausIohannis has gathered a majority of votes yes la vot #yeslavot,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
so when my dad says Im getting checked out to go home he didnt say that we are moving,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Im falling to pieces ? #Lonely shor o #Shoro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
First Giants game First game First NFL game #NYG #SF #Football MetLife Stadium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Amazing from a ThereIsNoLimitF partner ! #partner! I my #job of #empowering #women and children ! #children! #Guinea,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
QueenHopsfy Please dont be sad you have group tomorrow and I come back on the so Im coming soon dont tell anyone x,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Just a lil bit obsessed #teddybear #beanie #polarbear #knut #present #bukowski #Stockholm #Sweden #ha,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"'@mcdee_andy @user @user ""Quarentining"" most of the world For a virus with less than 0.1% fatality rate 🤮🤮🤮'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you uuuu my #friends for the great #birthday #cake #gifts #celebrations nice photos #photos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"""@Mosiuoar1 @user Yeah i hear you but why don't we try and help the government, lets by face mask for our k… https://t.co/DqF51o5baj""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camera sesh with the housemates #london #friends #pose #smile,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
The weather network forecasts hours of sunWed SUNDAYMon dl ws #dlws,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I can NEVER contain my excitement around jo ruff obvi happy early birthday #HappyEarlyBirthday later gram #latergram,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Not to many players can say they still talk to there hs coach !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Another motives #Giveaway is here and this one s a !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Good to have another exam over and done with,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Happy friday ! #blessed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Grateful That Allah Has Allowed Me To See The Age Years Old Happy Anniversary To Me #Grateful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I love #twitter users yes we did #yeswedid zappos service,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
USAHighlands hours into production #production So,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Within You poem within you is a place of and grace #grace It is a place without where there is,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Thank you guys! ? me kiddo birthday girl #birthdaygirl #friends love S ?,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
can t wait to go home next weekend #birthday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
if it was nt for my mom i would nt be who i am today,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A Surprise Music Video for Karen O VICE #Music #Video #Karen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#RT and #Follow for a chance to win a gift winner announced once we reach #followers :),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love finding pictures on my phone from the weekend that I dont remember taking great times #GreatTimes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
When love is painfully honest yet patient and encouraging Its the most beautiful and real love,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Breaking news NFL standings Week The Arizona Cardinals are the surprise of the season,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OmlisUK What is your biggest #fear? americans worst nightmare might you #Halloween,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Web exclusive ! rough cut deleted scene from DOUGHBOYmovie with a guest star ! the pledge movie #ThePledgeMovie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#crying self ie #selfie #crazy #hot #nervous #tired #seriousness #hot #beautiful #handsome,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OrganizeManiacs Be present in all things and for all things may,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I would nt trade my friends for the world ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"'RT @user I truly can’t believe we fighting a pandemic, a race war, and the highest unemployment numbers ever all in one year...…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""RT @user Ppl in other parts of the world still have their own life stresses &amp; problems that they have to deal w everyday. THERE'S STI…""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#Thanksgiving is this upcoming week ! We have so much to be for What are you thankful for this year ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
What can I say the man has great style @user #birthdayparty,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Got my favorite flowers from my love to bator as a surprise ! Love you baby ! flowers #flowers,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
It took me a long time not to #judge myself through someone else s eyes sally Field follow your dream #followyourdream @user,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#village was walking through the Mt Lawley campus village back towards my room when one of,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Beware people I am on the loose and infected #Insanity #Psychopath #Sociopath #Bipolar,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Best friends are the ones who get you through the hardest time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DrMarthaGulati #vytorin comes out ahead but can we believe it?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user happy birthday alexa #HappyBirthdayAlexa Hope that every candle on your cake you get a #wonderful,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I thank God for all he has done for me because he has brought me out of situations that at some point I thought would never end,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Merkel firmly puts @user in his place. She rebuffs his invitation to G7 summit in the middle of a pandemic. She…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user securities Your conscience is the measure of the honesty of your selfishness Listen to it carefully to beaman is #TobeaManIs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
So much to so today secret mission #Secretmission s shhh #sshhh @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bday surprise for my man #birthday #cake insta love #instalove pict of the day #pictoftheday #scorpion happy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Kim kard asian should be a shame of herself she has a daughter !,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Do not allow #yourself to be blinded by and anger Everything is only as it is Yuki u rush i bar a #quote ?q,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Im feeling some type of way right now Lots of mixed emotions,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A smile really can hold all of the pain inside #heartache keep going #keepgoing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
'RT @user How come every cop is outfitted like an Avenger but health care professionals are out there fighting COVID wearing barrels…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It is not happy people who are thankful it is thankful people who are happy #Blessed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Adrian Broners mindset is disturbing I get you had a rough life but why work so hard to overcome just to remain ignorant of purpose,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The disappointment I felt when remembering Scott Bailey finished last week is quite worrying,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
? boa noite #boanoite vibe positiva #vibepositiva good nigth #goodnigth good vibes #goodvibes #wink tags for like #tagsforlike #peace dream #dream,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
#cat #home #crazy #smile #? #fun #like #we ?,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Who would nt want a #proposal like this ?! #girl marry me #MarryMe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Maybe tonight Ill actually have time to watch the Pens game ! hahah jk #meeting never gonna have time #nevergonnahavetime,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Design #tropical tac fit survival #survival payout Airborne command o World jiu jitsu Champion Alberto G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"'The ""pandemic"" was dying down.Over 500,000 Americans had fully recovered from COVID-19.Hydroxychloroquine was wor… https://t.co/EAyCZtUMiw'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
And my light box is broken I hate winter #winter mental health #mentalhealth woes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AuroraAlar Give it to God and go to sleep Good night ! god bless #GodBless #lord #blessed believe #Believe Amen!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I kids Makes me #smile seeing him #Respect the players and those who made this happen @user bruins,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
After work I came #home to this #disaster english bulldog #englishbulldog #bulldog #worst #dog #pet,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#georgetown #cupcake #coconut red velvet #redvelvet #birthday sugar overload #sugaroverload #delicious thankyou #thankyou,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Times like this would be so much harder if I didnt have my sisters,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
So you mean ta tell me this is why I been seeing you all week what TT brunch #brunch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user by xkayex cottage log fire and a bottle of bolly Perfect #birthday #fun #l,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
acoustic show #birthday #boy heath so spooky kari panter tails murdock wild minds #wildminds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hagars SP ? #nile #cruise b is ians #BISIANS #birthday flo uk a #flouka #collage self ies #selfies #addiction #beauties #h,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
maribor chelsea #MariborChelsea Big but this #match was really great #football #Fussball #soccer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
God sustains us through the prayers of His people overwhelmed with love #overwhelmedwithlove #prayer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
THE reveal ! autumn holiday #autumnholiday #amsterdam Bristol Airport,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Giving trick or treaters toothpaste because i can #becauseican,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Little sad about not writing today Im really tired though #writing #sigh,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid pennington bella,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Imagine you get in a car crash and cameron your boyfriend gets really sad cameron dallas #Camerondallas @user,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
#birth #day # #? #,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
#amazing day today only a cup of coffee over a lunch hour made all the difference in the world and #blessed for the folks i know,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Almuerzo sorpresa !!! #birthday hbd to me #hbdtome #hbd #lunchtime crepes waffles #crepeswaffles #friends love,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
@user Use of #light #therapy to treat seasonal affective disorder #depression #health harvard health,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Surprise pre birthday dinner with my girls ! ? pre birthday #prebirthday #girls red sun #redsun #sushi love my girls #lovemygirls,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user im going to apologize for yelling but DID YOU SEE THE BOUFFANT LAST night ? big hair #bighair,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
masih kurang roman tis gi man a lagi coba? flowers bucket #flowersbucket #roses #romantic WYATB long last and,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
per is a family #PerisaFamily jenna jas myne #JennaJasmyne,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#lillies #spoilt best hubby #besthubby #flowers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hangover was worth it just to see the look on @user face when he walked in on his birthday surprise,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
The heritage of the past is the seed that brings forth the harvest of the future national archives #WashingtonDC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Now Fabbri just has to get tossed for the @user city ejection hat trick,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"'Just a small request, please mention where in Patna because Patna is huge district. We should know the area to rema… https://t.co/5MBMWOsyoG'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duniya main k is am ke log hote hai Winners losers Winners Happy New year Losers people #fact true story #TrueStory,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#up #alive #well,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
absolutely loved tonight ! #halloween #birthday happy birthday #happybirthday #party #fancy #,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Back to school tomorrow :-( school sucks #schoolsucks,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Not getting advanced warfare,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Surprises that make your day your bday Getting the mail was never that exciting #best #mail #box,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
EWahr Im blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Feeling so grateful Having a warm home on this freezing night being health y having so many amazing people in my life,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
someone with a kind thought or gesture #inspire,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
New #quote #hurt #feelings quotes tags #quotestags #quote no filter #nofilter @user by heart,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Obrigado Thank You #SãoPaulo #SP #LifeStyle street work #StreetWork real life #RealLife,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I am SO happy and for my #greens today ! They are such a life save r!! it works #ItWorks get skinny team #GetSkinnyTeam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
One of the greatest prayers that Christ prayed to his Father ended with not my will but your be done #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Baby hippo LA zoo gets rare vid baby hippo #Babyhippo #hippopotamus losangeles zoo #LosAngelesZoo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
My dad is the greed i est MF I know,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Another Day Another Blessing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I am trying to give my wife a surprise trip to ireland please help Click to donate go fund me #gofundme,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Oooops guess I forgot to mention that part hides face #HidesFace,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Reveals #jic #jewelry #candles #tarts Yourself #prize #Shop #party,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
I get befuddled when thinking about the politics of the South east the pioneers of their regional image just jump shipped to PDP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Breaking news Waiting for the Red Hot al us @user official LAX break the internet #BreakTheInternet photo taken #trending,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Do you have a kid in grade We have a fun for you Stay tuned! ed chat #edchat #parenting,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hard times show you the people who really have your back Im one blessed lady!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Always the one in my feelings Hard to make anyone understand what Im going through #annoyed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
If u struggle habitually with any toxic feeling like anger worry #worry impatience #impatience bitterness #bitterness etc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid nsh a hire en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I love #twitter users yes we did #yeswedid shah alquds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The attacker may think you are their next victim Surprise them by using verbal self defense techniques #Powerhouse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T?P W?RLD DATING SITE ?NLIN? free !! JUST SEXY GIRLS #tsunami #darlington eshop vz la #eshopvzla be lieb help giveaway #beliebhelpgiveaway,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Throwing down tonight at a private party !! #edm #dubstep re me deux #remedeux,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Grateful #Joyful #Blessed :),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
seriously I have had the worst week I had a guy jump out his car at lakeside to throw a,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
My heart has been stolen ! But never has it been broken ? gay guy #gayguy gay london #gaylondon i need you #ineedyou,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Its almost days for replacing top keys of my macbook pro Still no update from #ICare,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RoyTracyroy CosCatCurtisPA Beyond the wall of is the bridge of love,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
@user hooray ! Its a Healthy Snack party ! We Love You Too :) Create a Wonderful Day! urth box #UrthBox #Health,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
disney kids #DisneyKids Preschool play date ! #Kids #Family disney side #DisneySide kindergarten rocks #KindergartenRocks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
When put our plant in the bathroom #tbt kill in those gnats #killinthosegnats time hop #timehop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Colosseum is AMAZING ? #rome birthday,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Awesome sign made by my sisters ! community life #CommunityLife,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My #greatest this year widen your world #widenyourworld taw gc #TAWGC ta golf #tagolf #THY was #Berlin #germany what a,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Its Christmas time yall #Christmas month #roommates,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I just asked my ex to have coffee with me in the morning ! ¥¥¥,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Came home a day Early before my flight to take my wife on a date !!! lol @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I KNOW ALOT OF PEOPLE GOING THROUGH THIS NOT WANTING TO START over,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Got in an accident and blew my tire out this morning Thank God nothing horrible happened Or worse damage was done,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
